date,clbr_A01,clbr_A02,clbr_A03,clbr_A04,clbr_A05,clbr_A06,clbr_A07,clbr_A08,clbr_A09,clbr_A10,clbr_A11,clbr_A12,clbr_A13,clbr_A14,clbr_A15
2022-03-01,-0.29000000000000625,-0.7700000000000102,-1.1499999999999915,-1.2999999999999838,-1.0300000000000011,-0.769999999999996,-0.75,-0.7099999999999937,-0.6899999999999968,-0.6400000000000139,-0.6099999999999852,-0.6499999999999915,-0.6499999999999924,-0.5700000000000074,-0.5
2022-03-02,-1.1099999999999994,-1.0300000000000011,-1.25,-1.2300000000000173,-1.1600000000000108,-1.0300000000000011,-0.8499999999999943,-0.6500000000000057,-0.4200000000000159,-0.3500000000000085,-0.29000000000000714,-0.2600000000000051,-0.18000000000000593,-0.10999999999998522,-0.07000000000000739
2022-03-03,0.020000000000010232,0.11999999999999034,0.35999999999999943,0.45000000000000284,0.3200000000000074,0.19999999999998863,0.1599999999999966,0.1600000000000108,0.18000000000000682,0.28000000000001446,0.23999999999999577,0.2600000000000051,0.1700000000000017,0.10999999999999943,0.09000000000000341
2022-03-04,-0.15000000000000568,-0.4199999999999875,-0.46999999999999886,-0.4899999999999949,-0.559999999999989,-0.6399999999999864,-0.5900000000000034,-0.5100000000000051,-0.45999999999999375,-0.4200000000000008,-0.37000000000000455,-0.37999999999999545,-0.46000000000000796,-0.5100000000000051,-0.519999999999996
2022-03-07,-1.4099999999999966,-0.9400000000000119,-0.6899999999999977,-0.480000000000004,-0.37000000000001787,-0.21999999999999886,-0.28999999999999204,-0.4000000000000057,-0.5600000000000023,-0.7200000000000131,-0.730000000000004,-0.7800000000000153,-0.7199999999999847,-0.6600000000000108,-0.7000000000000028
2022-03-08,-0.9200000000000017,-1.1099999999999994,-1.1300000000000097,-1.2399999999999949,-1.1599999999999966,-1.0700000000000074,-0.8800000000000097,-0.8400000000000034,-0.7800000000000011,-0.7199999999999989,-0.7299999999999898,-0.7099999999999937,-0.6800000000000068,-0.7799999999999869,-0.8100000000000023
2022-03-09,2.239999999999995,2.190000000000012,2.260000000000005,2.25,2.010000000000005,1.6700000000000017,1.5799999999999983,1.5799999999999983,1.5799999999999983,1.5700000000000074,1.5499999999999972,1.5600000000000023,1.4899999999999949,1.3599999999999994,1.269999999999996
2022-03-10,-0.25,0.28999999999999204,0.6200000000000037,0.769999999999996,0.519999999999996,0.4299999999999926,0.38000000000000966,0.4100000000000108,0.4200000000000008,0.4000000000000057,0.30000000000001137,0.28000000000000114,0.27000000000001023,0.3400000000000034,0.4000000000000057
2022-03-11,-0.030000000000001137,-0.10999999999998611,-0.04999999999999627,-0.09000000000000341,-0.10999999999999943,-0.11999999999999034,-0.09999999999999432,-0.1599999999999966,-0.20999999999999286,-0.2500000000000142,-0.27000000000001023,-0.3100000000000023,-0.3200000000000074,-0.3299999999999992,-0.35999999999999943
2022-03-14,0.6500000000000057,0.9399999999999844,0.9399999999999977,0.9100000000000108,0.9100000000000108,0.8399999999999892,0.6599999999999966,0.5300000000000011,0.4399999999999835,0.37000000000000455,0.38000000000000966,0.3499999999999943,0.28999999999999204,0.23999999999999577,0.20999999999999375
2022-03-15,0.6000000000000085,0.21000000000000796,-0.030000000000001137,-0.23000000000000398,-0.19000000000001194,-0.14000000000000057,-0.11000000000001364,-0.13000000000000966,-0.15000000000000568,-0.14000000000000057,-0.12000000000000544,-0.09000000000000341,-0.07999999999998408,-0.04999999999999716,-0.009999999999990905
2022-03-16,0.6899999999999977,0.7000000000000028,0.6399999999999997,0.6299999999999955,0.6700000000000017,0.6200000000000188,0.5300000000000153,0.5,0.46999999999999886,0.4700000000000131,0.46999999999998554,0.5,0.519999999999996,0.519999999999996,0.519999999999996
2022-03-17,-0.5600000000000023,-0.13000000000000966,0.15999999999999748,0.09000000000000341,-0.04999999999999716,-0.13000000000000966,-0.12000000000000455,-0.09000000000000341,-0.03999999999997783,-0.04000000000000625,-0.029999999999986926,-0.03999999999999204,-0.05000000000001137,-0.060000000000002274,-0.0799999999999983
2022-03-18,0.14999999999999147,-0.23999999999998156,-0.38000000000000966,-0.3500000000000085,-0.3100000000000023,-0.2400000000000091,-0.23000000000000398,-0.22999999999999066,-0.260000000000006,-0.28999999999999293,-0.30000000000001137,-0.29000000000000625,-0.2799999999999869,-0.2499999999999858,-0.22999999999998977
2022-03-21,-0.8100000000000023,-0.44000000000001105,-0.30999999999998806,-0.2600000000000051,-0.28999999999999204,-0.25,-0.1599999999999966,-0.0700000000000065,0.04000000000000714,0.10999999999998611,0.14000000000000057,0.15000000000000568,0.14999999999999147,0.13999999999998636,0.15999999999998238
2022-03-22,-0.5600000000000023,-0.4200000000000017,-0.30000000000001137,-0.20999999999999375,-0.19000000000001194,-0.2699999999999827,-0.28999999999999293,-0.28000000000000114,-0.27000000000001023,-0.25,-0.269999999999996,-0.269999999999996,-0.23999999999999488,-0.2499999999999858,-0.23999999999999488
2022-03-23,0.45000000000000284,0.07000000000000739,-0.2699999999999818,-0.37999999999999545,-0.23000000000000398,-1.3322676295501878e-14,0.14999999999999236,0.14999999999999147,0.0799999999999983,-0.09999999999999432,-0.09000000000000341,-0.10999999999999943,-0.04999999999999716,-1.4210854715202004e-14,0.030000000000001137
2022-03-24,-0.10999999999998522,-0.11000000000001364,-0.10999999999999943,-0.12000000000000455,-0.11999999999999034,-0.13999999999998636,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.14000000000000057,-0.14000000000000057,-0.14000000000001478,-0.14000000000001478,-0.12000000000000455,-0.09000000000000341
2022-03-25,-0.44000000000001194,-0.32999999999998497,-0.31000000000000316,-0.2599999999999909,-0.20000000000000284,-0.17000000000001592,-0.12000000000000455,-0.09999999999999432,-0.09000000000000341,-0.07000000000000739,-0.029999999999987814,-0.03999999999997783,-0.060000000000002274,-0.0799999999999983,-0.06999999999999318
2022-03-28,0.2400000000000091,0.20999999999999464,0.2599999999999918,0.2600000000000042,0.21999999999999886,0.18000000000000682,0.10999999999999943,0.060000000000002274,0.04999999999999716,0.060000000000002274,0.03999999999999293,0.05999999999998806,0.11000000000001364,0.15000000000000568,0.12999999999999545
2022-03-29,0.4099999999999966,0.3500000000000085,0.3199999999999932,0.3299999999999992,0.3400000000000034,0.29000000000000625,0.21000000000000796,0.18999999999999773,0.1700000000000017,0.15000000000000568,0.14000000000001478,0.15000000000000568,0.11999999999999034,0.11999999999999034,0.11999999999999034
2022-03-30,-0.09999999999999432,-0.2300000000000182,-0.2599999999999909,-0.21000000000000796,-0.23000000000000398,-0.17000000000001592,-0.12000000000000455,-0.10999999999999943,-0.08999999999999009,-0.06999999999999318,-0.05000000000001137,-0.060000000000016485,-0.0799999999999983,-0.10999999999998611,-0.11999999999999034
2022-03-31,-0.4300000000000068,-0.5300000000000011,-0.5700000000000074,-0.5800000000000125,-0.5200000000000102,-0.4299999999999926,-0.3300000000000125,-0.2599999999999909,-0.23000000000000398,-0.23000000000000398,-0.23000000000000398,-0.22999999999998977,-0.23999999999999488,-0.2600000000000042,-0.269999999999996
2022-04-01,-0.29999999999999716,-0.20999999999997954,-0.009999999999990905,0.160000000000025,0.27000000000001023,0.29999999999999716,0.2400000000000091,0.19999999999998863,0.21000000000000796,0.21999999999999886,0.25,0.28000000000000114,0.3200000000000074,0.36999999999999034,0.4199999999999875
2022-04-04,0.7999999999999972,0.6599999999999824,0.6299999999999955,0.6399999999999864,0.5499999999999972,0.3999999999999915,0.29000000000000536,0.20999999999999375,0.15999999999998327,0.1599999999999966,0.12999999999999545,0.12999999999999545,0.13999999999998636,0.13000000000000966,0.10000000000000853
2022-04-05,-0.269999999999996,-0.25,-0.20999999999999375,-0.13000000000000966,-0.030000000000001137,0.020000000000010232,0.06999999999999407,0.09000000000001762,0.09999999999999432,0.11000000000001364,0.09000000000000341,0.0799999999999983,0.03999999999999204,0.010000000000004228,-0.009999999999991793
2022-04-06,0.29999999999999716,0.030000000000001137,-0.060000000000002274,-0.07999999999998408,-0.01999999999999602,0.04999999999999716,0.05000000000001137,0.04999999999999716,0.030000000000001137,0.029999999999986926,0.07000000000000739,0.0800000000000125,0.0800000000000125,0.0999999999999952,0.0999999999999952
2022-04-07,0.5900000000000034,0.38000000000000966,0.3100000000000023,0.3199999999999932,0.3400000000000034,0.3299999999999983,0.3299999999999841,0.3399999999999892,0.3400000000000034,0.3200000000000074,0.3299999999999841,0.3200000000000065,0.269999999999996,0.25,0.2499999999999858
2022-04-08,0.01999999999999602,0.0799999999999983,0.1599999999999966,0.13000000000000966,0.030000000000001137,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137,-0.010000000000005116,0.030000000000001137,0.05000000000001137,0.06999999999997986,0.060000000000002274,0.060000000000002274,0.060000000000002274
2022-04-11,0.4899999999999949,0.3499999999999943,0.1799999999999926,0.12999999999998124,0.12000000000000455,0.11000000000001364,0.09000000000000341,0.060000000000002274,0.040000000000020464,0.030000000000001137,0.010000000000005116,-0.01999999999999602,-0.04999999999999716,-0.06999999999999318,-0.0999999999999801
2022-04-12,0.07000000000000739,-0.009999999999990905,-0.12999999999999545,-0.1899999999999844,-0.22000000000001307,-0.21999999999999975,-0.20999999999999375,-0.20000000000000284,-0.20000000000001705,-0.18000000000000682,-0.1700000000000017,-0.1700000000000017,-0.1599999999999966,-0.1600000000000108,-0.1600000000000108
2022-04-13,-0.5,-0.37000000000000455,-0.19999999999998863,-0.1600000000000099,-0.09999999999999432,-0.10000000000000764,-0.09999999999999432,-0.10999999999998522,-0.11999999999999034,-0.12000000000000455,-0.10999999999999943,-0.09000000000000341,-0.04000000000000625,-0.04000000000000625,-0.060000000000002274
2022-04-14,-0.3300000000000125,-0.1700000000000017,-0.21000000000000796,-0.21999999999999886,-0.23999999999999488,-0.18999999999999773,-0.12999999999999545,-0.07000000000000739,-0.030000000000001137,-0.01999999999999602,-1.4210854715202004e-14,0.010000000000019327,-0.009999999999990905,-0.009999999999990905,0.01999999999999602
2022-04-19,0.3499999999999943,0.060000000000002274,0.18000000000000682,0.23999999999999577,0.18999999999999773,0.1500000000000048,0.06999999999997897,0.030000000000001137,0.009999999999990905,0.009999999999990905,0.009999999999990905,0.010000000000005116,-0.0800000000000125,-0.09000000000000252,-0.0800000000000125
2022-04-20,0.5900000000000034,0.5,0.3500000000000085,0.2400000000000082,0.18000000000000682,0.08999999999999009,0.07000000000000739,0.04999999999999716,0.020000000000010232,-0.010000000000005116,-0.01999999999999602,-0.05000000000001137,-0.04999999999998295,-0.07000000000000739,-0.0799999999999983
2022-04-21,0.07000000000000739,-0.030000000000001137,0.009999999999990905,-0.040000000000005365,-0.020000000000010232,0.020000000000010232,0.04000000000000625,0.03999999999999204,0.03999999999999204,0.05000000000001137,0.060000000000002274,0.06999999999999318,0.06999999999999318,0.0799999999999983,0.0800000000000125
2022-04-22,-0.040000000000020464,-0.10000000000000853,-0.12000000000000455,-0.09000000000000341,-0.06999999999999318,-0.04999999999999716,-0.04000000000000625,-0.01999999999999602,0.0,0.009999999999990905,0.0,-0.009999999999990905,-0.030000000000001137,-0.029999999999986926,-0.030000000000001137
2022-04-25,0.09000000000001762,0.4300000000000068,0.30000000000001137,0.3500000000000085,0.39000000000000057,0.37000000000000455,0.3199999999999932,0.2600000000000051,0.14000000000000057,0.15000000000000568,0.060000000000001386,0.010000000000005116,0.07000000000000739,0.06999999999999318,0.09000000000000341
2022-04-26,0.28999999999999204,0.10000000000000853,0.0799999999999983,0.14999999999999147,0.20000000000000284,0.22999999999998977,0.23000000000000398,0.19000000000001194,0.18999999999999773,0.14999999999999147,0.15999999999999748,0.1599999999999966,0.14999999999999147,0.14000000000000057,0.14000000000000057
2022-04-27,-0.06999999999999318,-0.07000000000000739,-0.04000000000000625,-0.060000000000002274,-0.09000000000000341,-0.09000000000000341,-0.09999999999999432,-0.0799999999999983,-0.06999999999999407,-0.049999999999983835,-0.01999999999999602,0.0,0.020000000000010232,0.04999999999999716,0.0799999999999983
2022-04-28,0.47999999999998977,0.4399999999999977,0.3200000000000074,0.2600000000000051,0.20999999999999375,0.1700000000000017,0.14999999999999147,0.12999999999998124,0.11999999999999122,0.08999999999999009,0.060000000000002274,0.06999999999999318,0.05999999999998806,0.05000000000001137,0.04999999999998295
2022-04-29,-0.4099999999999966,-0.37000000000000455,-0.30000000000001137,-0.28000000000000114,-0.21999999999999886,-0.1700000000000017,-0.12000000000000455,-0.07999999999998408,-0.05999999999998806,-0.0799999999999983,-0.07000000000000739,-0.01999999999999602,1.4210854715202004e-14,0.009999999999990905,0.020000000000010232
2022-05-02,0.04000000000000625,-0.01999999999999602,1.4210854715202004e-14,0.0,-0.01999999999999602,-0.030000000000001137,-0.06999999999999318,-0.09000000000001762,-0.07999999999999918,-0.0799999999999983,-0.0799999999999983,-0.09000000000000341,-0.0800000000000125,-0.0799999999999983,-0.0799999999999983
2022-05-03,0.09000000000000341,0.0799999999999983,0.14999999999999147,0.1599999999999966,0.10999999999999943,0.09000000000000341,0.09000000000000341,0.11000000000001364,0.0999999999999952,0.11999999999999034,0.11999999999999034,0.11000000000001364,0.09999999999999432,0.10999999999999943,0.12999999999999545
2022-05-04,0.14999999999999147,0.21000000000000796,0.1799999999999926,0.14000000000000057,0.10000000000000853,0.060000000000002274,0.060000000000002274,0.03999999999999204,0.01999999999999602,0.020000000000010232,0.020000000000010232,0.009999999999990905,0.010000000000005116,0.010000000000004228,-0.009999999999991793
2022-05-05,-0.2400000000000091,-0.060000000000002274,-0.009999999999990905,-0.01999999999999602,-0.01999999999999602,0.0,0.040000000000005365,0.060000000000002274,0.060000000000002274,0.05999999999998806,0.0799999999999983,0.09000000000000341,0.10999999999999943,0.12999999999999634,0.13999999999998725
2022-05-06,0.10000000000000853,0.0,-0.06999999999999318,-0.10999999999999943,-0.14000000000001478,-0.18999999999999861,-0.2400000000000082,-0.2600000000000051,-0.25,-0.2599999999999909,-0.2699999999999969,-0.25,-0.2599999999999909,-0.269999999999996,-0.28999999999999204
2022-05-09,-0.10999999999999943,-0.14000000000000057,-0.10000000000000853,-0.12999999999999545,-0.14000000000000057,-0.13999999999999968,-0.11999999999999034,-0.09000000000000341,-0.0799999999999983,-0.04000000000000625,-0.020000000000009344,-0.010000000000005116,0.0,0.01999999999999602,0.030000000000001137
2022-05-10,0.1600000000000108,0.13000000000000966,0.13000000000000966,0.1599999999999966,0.1600000000000108,0.12999999999999545,0.09999999999999432,0.060000000000002274,0.0799999999999983,0.07000000000000739,0.07000000000000739,0.0799999999999983,0.09999999999999432,0.09999999999999432,0.09999999999999432
2022-05-11,0.5299999999999869,0.4699999999999984,0.39000000000000057,0.3299999999999983,0.2600000000000051,0.21000000000000796,0.1699999999999875,0.1600000000000108,0.14000000000000057,0.13999999999999968,0.12999999999999545,0.10000000000000853,0.06999999999999318,0.05000000000001137,0.04999999999999716
2022-05-12,0.4300000000000068,0.32999999999999874,0.30999999999998895,0.27000000000001023,0.25,0.22999999999998977,0.20000000000001705,0.1699999999999875,0.1599999999999966,0.14999999999999236,0.15000000000000568,0.15000000000000568,0.15000000000000568,0.14000000000000057,0.12000000000001876
2022-05-13,0.12999999999999545,0.0899999999999892,-0.03999999999999204,-0.04000000000000625,0.009999999999990905,0.060000000000002274,0.07999999999998408,0.0800000000000125,0.060000000000002274,0.060000000000002274,0.03999999999999204,0.009999999999990905,-0.009999999999990905,-0.020000000000010232,-0.020000000000010232
2022-05-16,0.5,0.28000000000000114,0.09999999999999343,-0.010000000000005116,-0.020000000000010232,0.009999999999990905,0.0,0.010000000000005116,0.01999999999999602,0.010000000000005116,0.020000000000010232,0.029999999999986926,0.03000000000000025,0.04000000000000625,0.04999999999999716
2022-05-17,0.11999999999998989,0.11000000000001364,0.0799999999999983,0.060000000000002274,1.4210854715202004e-14,-0.009999999999990905,1.4210854715202004e-14,0.01999999999998181,0.030000000000001137,0.060000000000002274,0.06999999999999318,0.060000000000016485,0.05999999999998895,0.05999999999998806,0.060000000000002274
2022-05-18,0.23000000000001863,0.22999999999997556,0.21999999999999886,0.17000000000000126,0.1500000000000048,0.10999999999999943,0.09000000000000341,0.07000000000000739,0.04999999999999716,0.030000000000001137,0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.0199999999999827,-0.04000000000000625
2022-05-19,-0.0800000000000125,-0.13999999999998636,-0.18999999999999817,-0.24000000000000865,-0.28000000000001446,-0.25,-0.23000000000000398,-0.21999999999999886,-0.20999999999999375,-0.20000000000000284,-0.18000000000000682,-0.1599999999999966,-0.1799999999999926,-0.19000000000001105,-0.1699999999999875
2022-05-20,-0.11999999999999034,0.18000000000000682,0.26000000000000556,0.2899999999999916,0.2600000000000051,0.18999999999999773,0.12999999999999545,0.10999999999999943,0.09999999999999432,0.10999999999999943,0.12000000000000455,0.10999999999999943,0.11999999999999034,0.11000000000001364,0.0899999999999892
